k1,k2,lambda,val_mAP
15,6,0.3368421052631579,0.9674796022628024
10,5,0.5736842105263158,0.9674795777346108
32,8,0.28421052631578947,0.9674795425970886
23,10,0.3368421052631579,0.9674794256035463
30,5,0.17894736842105263,0.9674786789116802
15,9,0.3894736842105263,0.9674786297184326
13,3,0.3894736842105263,0.9674785407759304
17,14,0.46842105263157896,0.9674783074233814
11,12,0.5210526315789473,0.96747807919393
13,14,0.5210526315789473,0.9674779845082347
23,4,0.17894736842105263,0.967477748784413
9,14,0.5473684210526315,0.9674776527591373
30,9,0.3631578947368421,0.9674776008518452
9,10,0.49473684210526314,0.9674771637041785
23,5,0.23157894736842105,0.9674770606284433
31,9,0.3631578947368421,0.9674767464235701
15,12,0.3894736842105263,0.9674766828198088
26,12,0.3631578947368421,0.9674765988403209
10,7,0.5473684210526315,0.9674763800164085
34,3,0.12631578947368421,0.9674759581337473
13,4,0.3894736842105263,0.967475884314487
12,13,0.49473684210526314,0.9674754716876809
7,7,0.5736842105263158,0.9674754472826611
24,9,0.31052631578947365,0.9674753919563471
9,8,0.46842105263157896,0.9674753041424835
12,10,0.46842105263157896,0.9674751653845601
23,1,0.1,0.9674748242512653
6,10,0.5210526315789473,0.967474747901417
12,5,0.49473684210526314,0.9674746957847081
26,3,0.15263157894736842,0.96747423970777
25,3,0.20526315789473684,0.9674739628239105
24,2,0.23157894736842105,0.9674738627104185
15,8,0.3631578947368421,0.9674731073575303
23,3,0.23157894736842105,0.9674728522636281
22,5,0.23157894736842105,0.9674727393802746
30,3,0.12631578947368421,0.9674726447921853
24,5,0.23157894736842105,0.9674725311846307
7,5,0.6,0.9674724424527446
19,8,0.28421052631578947,0.9674724246247616
26,11,0.3368421052631579,0.9674723752791535
12,7,0.46842105263157896,0.9674721594442469
17,8,0.28421052631578947,0.9674718492429163
18,14,0.5473684210526315,0.967471550733746
26,7,0.2578947368421053,0.9674715165603353
27,12,0.3368421052631579,0.9674712794625754
18,13,0.49473684210526314,0.9674712026469331
26,1,0.12631578947368421,0.9674711649355497
12,14,0.5473684210526315,0.9674706438845911
29,9,0.3368421052631579,0.9674703610830533
32,9,0.3631578947368421,0.9674702900786571
34,4,0.15263157894736842,0.9674701216956513
29,3,0.1,0.9674701110377254
27,9,0.28421052631578947,0.9674699876751812
15,14,0.5210526315789473,0.9674699617298443
11,13,0.5210526315789473,0.9674698537663131
18,10,0.3631578947368421,0.9674697399826523
17,13,0.4157894736842105,0.9674691990913984
34,11,0.3894736842105263,0.967469149806787
31,11,0.3631578947368421,0.9674691484291392
33,11,0.3631578947368421,0.9674686456251325
33,8,0.23157894736842105,0.967468029417744
21,4,0.20526315789473684,0.9674679785122726
5,8,0.5473684210526315,0.9674679705302578
8,11,0.5210526315789473,0.9674677302603664
32,6,0.17894736842105263,0.9674675637324232
10,14,0.5473684210526315,0.9674673747179605
28,11,0.3368421052631579,0.9674672289996081
20,10,0.3631578947368421,0.9674671417449371
29,12,0.3631578947368421,0.9674661542190323
25,9,0.31052631578947365,0.9674654444341491
28,9,0.28421052631578947,0.9674652493516349
30,14,0.46842105263157896,0.967465132256699
8,8,0.49473684210526314,0.9674651188366643
13,5,0.4157894736842105,0.967465060815788
31,8,0.2578947368421053,0.9674646883837441
29,13,0.44210526315789467,0.9674644651631098
10,9,0.5210526315789473,0.9674639153550909
16,9,0.3631578947368421,0.967463913469847
14,5,0.3368421052631579,0.9674638181382169
10,13,0.5736842105263158,0.9674638024692453
6,9,0.5473684210526315,0.9674636820083514
25,10,0.3368421052631579,0.9674635690598239
31,10,0.3631578947368421,0.9674635560698622
7,6,0.5473684210526315,0.9674634546474195
30,4,0.17894736842105263,0.967463118642804
34,5,0.17894736842105263,0.9674628327539649
32,12,0.3894736842105263,0.9674624472042193
14,12,0.3894736842105263,0.967462294821127
13,7,0.4157894736842105,0.9674622255029156
22,9,0.28421052631578947,0.9674620981092631
31,2,0.1,0.9674619633456768
29,8,0.23157894736842105,0.9674618807043938
14,6,0.3631578947368421,0.9674617278596419
32,2,0.20526315789473684,0.9674614515119127
25,2,0.23157894736842105,0.9674611718188741
21,14,0.5210526315789473,0.9674611643706277
16,5,0.20526315789473684,0.9674611579965833
30,7,0.23157894736842105,0.9674610744232355
8,10,0.49473684210526314,0.9674609386041845
7,12,0.5210526315789473,0.9674609277369879
34,7,0.2578947368421053,0.9674608753855513
17,9,0.3368421052631579,0.9674606340518597
15,10,0.3894736842105263,0.9674605515044609
31,3,0.17894736842105263,0.9674603129492607
14,13,0.44210526315789467,0.9674602911387943
18,4,0.20526315789473684,0.9674596552348703
11,9,0.5210526315789473,0.967459627773701
13,9,0.4157894736842105,0.9674592254021096
7,9,0.5210526315789473,0.9674591601515751
24,3,0.20526315789473684,0.9674591287563297
25,12,0.3631578947368421,0.9674589757897538
17,6,0.23157894736842105,0.9674585926987042
22,13,0.44210526315789467,0.967458222464772
15,4,0.31052631578947365,0.9674578616722727
19,13,0.49473684210526314,0.9674576706607508
22,11,0.3368421052631579,0.9674576561939187
21,2,0.15263157894736842,0.9674572404565225
16,7,0.31052631578947365,0.9674569532498545
23,8,0.23157894736842105,0.9674568126675319
16,14,0.49473684210526314,0.9674567535801987
30,13,0.44210526315789467,0.9674567498759226
24,1,0.17894736842105263,0.9674566999609308
21,9,0.31052631578947365,0.9674566291911495
27,5,0.15263157894736842,0.9674565538541998
20,2,0.12631578947368421,0.9674561583718503
22,4,0.17894736842105263,0.9674558023611485
5,7,0.5736842105263158,0.9674552467220142
25,4,0.20526315789473684,0.967455186464575
9,5,0.5736842105263158,0.9674549872729679
14,9,0.3894736842105263,0.9674548535856383
27,10,0.31052631578947365,0.9674546488215765
25,11,0.3368421052631579,0.9674544729109529
8,7,0.5736842105263158,0.9674544036088124
31,14,0.46842105263157896,0.9674542203339118
26,3,0.12631578947368421,0.9674540246126571
30,12,0.3631578947368421,0.9674540206446305
14,7,0.3894736842105263,0.9674535914251009
13,10,0.4157894736842105,0.9674535296195514
30,9,0.3368421052631579,0.967453164216723
5,14,0.49473684210526314,0.9674530252116634
32,8,0.2578947368421053,0.9674527759984949
21,13,0.46842105263157896,0.9674527048587417
26,4,0.20526315789473684,0.9674522992956677
9,6,0.5473684210526315,0.9674519264929714
19,14,0.5473684210526315,0.9674517550325087
28,7,0.17894736842105263,0.9674517306561572
5,13,0.49473684210526314,0.9674516863535951
22,14,0.46842105263157896,0.9674516336887916
27,14,0.44210526315789467,0.967451576828916
22,6,0.20526315789473684,0.9674512397913709
26,2,0.12631578947368421,0.9674509441815491
21,12,0.3894736842105263,0.9674507789746098
19,3,0.23157894736842105,0.9674507173191798
16,8,0.3368421052631579,0.967450660185952
27,6,0.12631578947368421,0.9674501437996664
23,9,0.28421052631578947,0.9674499746705946
16,6,0.2578947368421053,0.9674498485186575
33,10,0.3631578947368421,0.9674497482612022
13,6,0.3894736842105263,0.9674496409798318
18,11,0.3631578947368421,0.9674495768639956
33,9,0.3368421052631579,0.9674493696672382
31,9,0.3368421052631579,0.9674490911198091
15,13,0.44210526315789467,0.9674487465150519
26,8,0.2578947368421053,0.9674486155023159
32,10,0.3631578947368421,0.9674485837884569
22,8,0.23157894736842105,0.9674481900125793
32,9,0.3368421052631579,0.9674479756347862
12,6,0.46842105263157896,0.967447777228492
10,6,0.5473684210526315,0.9674477348170198
24,11,0.3368421052631579,0.9674473121427043
31,7,0.20526315789473684,0.9674467028003312
20,11,0.3631578947368421,0.9674466079518167
24,4,0.20526315789473684,0.9674460911212128
22,10,0.31052631578947365,0.9674460043567689
21,8,0.2578947368421053,0.9674457519292239
12,8,0.4157894736842105,0.9674455793862569
23,2,0.15263157894736842,0.9674453236552253
30,8,0.2578947368421053,0.9674451588422427
27,7,0.17894736842105263,0.9674451222310436
21,11,0.3631578947368421,0.9674450130171466
12,5,0.46842105263157896,0.9674446541440332
10,11,0.5473684210526315,0.9674444188257033
29,9,0.31052631578947365,0.9674443350259344
14,14,0.49473684210526314,0.9674442445341171
32,11,0.3631578947368421,0.9674439828371965
12,9,0.46842105263157896,0.9674438923925996
7,14,0.5473684210526315,0.9674435791381192
14,10,0.3894736842105263,0.9674431551815912
23,12,0.3631578947368421,0.9674429704800117
15,7,0.3631578947368421,0.9674424821485915
20,6,0.20526315789473684,0.9674424281526116
7,10,0.49473684210526314,0.9674423630104935
28,12,0.3368421052631579,0.9674416308656503
12,12,0.46842105263157896,0.9674415616057724
31,13,0.44210526315789467,0.9674412295706538
15,5,0.2578947368421053,0.9674411182070288
33,14,0.46842105263157896,0.9674409744912155
14,8,0.3631578947368421,0.9674409551133183
32,3,0.20526315789473684,0.9674407428044238
11,3,0.5473684210526315,0.9674404393216938
9,7,0.5473684210526315,0.9674402838731185
20,12,0.3894736842105263,0.9674401777390632
29,7,0.20526315789473684,0.9674399172694128
29,11,0.3368421052631579,0.9674396981915635
17,10,0.3368421052631579,0.9674394183274134
31,5,0.17894736842105263,0.9674393880961879
15,14,0.49473684210526314,0.9674393692143073
8,12,0.5210526315789473,0.9674393523051807
13,8,0.3631578947368421,0.9674393180192686
34,4,0.12631578947368421,0.9674393016103564
25,3,0.17894736842105263,0.9674388896651367
5,5,0.6,0.9674386104476409
11,8,0.44210526315789467,0.9674385200649143
15,6,0.31052631578947365,0.9674383099066852
19,10,0.3631578947368421,0.9674382423648172
26,14,0.44210526315789467,0.9674381528949493
11,6,0.49473684210526314,0.967438036440185
20,13,0.46842105263157896,0.9674378431230808
18,13,0.46842105263157896,0.9674378334066726
16,12,0.3631578947368421,0.9674376891105029
11,7,0.49473684210526314,0.9674370251609862
9,12,0.5210526315789473,0.9674369532984282
34,1,0.1,0.9674368913735357
20,9,0.31052631578947365,0.967436811552085
27,9,0.2578947368421053,0.9674367241675831
18,14,0.5210526315789473,0.9674366645994092
31,4,0.17894736842105263,0.9674360642695977
22,12,0.3631578947368421,0.9674357748822765
27,8,0.20526315789473684,0.9674356792251763
28,9,0.2578947368421053,0.9674356421545554
20,14,0.5210526315789473,0.9674356378609584
10,3,0.6,0.9674356047035043
10,12,0.5473684210526315,0.9674355484969241
24,2,0.20526315789473684,0.9674354339621758
33,7,0.20526315789473684,0.9674352576315605
17,7,0.2578947368421053,0.9674351104200342
23,3,0.20526315789473684,0.9674349468472855
6,11,0.5210526315789473,0.9674348777327966
14,5,0.31052631578947365,0.9674347832175326
26,13,0.4157894736842105,0.9674344116342266
22,2,0.1,0.9674338112986747
21,7,0.23157894736842105,0.9674336983744575
28,10,0.3368421052631579,0.9674334686252497
25,7,0.23157894736842105,0.9674333371486029
16,10,0.3631578947368421,0.9674331965125974
12,4,0.5736842105263158,0.9674330372265378
11,10,0.49473684210526314,0.9674330007007154
33,12,0.3631578947368421,0.9674329631727742
34,14,0.44210526315789467,0.9674327969799538
20,5,0.20526315789473684,0.9674325214223087
18,12,0.3894736842105263,0.9674324036723442
8,14,0.5473684210526315,0.967432403619896
14,3,0.28421052631578947,0.967432045422074
26,6,0.17894736842105263,0.9674319657413947
29,4,0.15263157894736842,0.9674318491853853
26,10,0.31052631578947365,0.9674314108738505
13,12,0.4157894736842105,0.9674313945661105
16,4,0.23157894736842105,0.9674312160550921
19,11,0.3631578947368421,0.9674311928526217
12,14,0.5210526315789473,0.9674309052966488
22,7,0.20526315789473684,0.9674304710845062
33,6,0.15263157894736842,0.9674300541781896
33,13,0.44210526315789467,0.9674300471534357
11,14,0.5210526315789473,0.9674299103324757
16,14,0.46842105263157896,0.9674298416153833
8,6,0.5473684210526315,0.9674298248598203
34,3,0.1,0.9674296863883886
17,5,0.20526315789473684,0.967429666356827
17,4,0.23157894736842105,0.9674293858368518
34,12,0.3631578947368421,0.9674292605895595
24,3,0.17894736842105263,0.9674291845886659
31,12,0.3631578947368421,0.9674291516909252
13,4,0.3631578947368421,0.9674290605322001
21,10,0.3368421052631579,0.9674286981034704
23,4,0.15263157894736842,0.967428589247343
27,13,0.4157894736842105,0.967428456844762
18,9,0.31052631578947365,0.9674281991902325
17,14,0.44210526315789467,0.9674281918990008
24,8,0.23157894736842105,0.9674278548318066
25,14,0.44210526315789467,0.9674276859245564
30,9,0.31052631578947365,0.967427477531656
34,13,0.4157894736842105,0.9674273560767989
34,9,0.3631578947368421,0.9674273424948937
20,8,0.2578947368421053,0.9674272810564469
16,11,0.3631578947368421,0.9674272698747174
10,9,0.49473684210526314,0.9674272145516446
13,3,0.3631578947368421,0.9674268155973732
9,14,0.5210526315789473,0.9674266807986008
8,13,0.5473684210526315,0.9674259707775772
34,8,0.28421052631578947,0.9674255233431721
26,7,0.23157894736842105,0.9674253316242901
32,14,0.46842105263157896,0.9674252713085931
23,7,0.20526315789473684,0.9674252082091089
27,11,0.31052631578947365,0.9674251942479538
24,10,0.3368421052631579,0.9674251668923852
6,10,0.49473684210526314,0.9674247471308539
32,13,0.44210526315789467,0.9674243782680407
24,12,0.3631578947368421,0.9674242458048239
20,7,0.23157894736842105,0.9674240531626405
34,11,0.3631578947368421,0.9674239000560223
13,13,0.44210526315789467,0.9674236345670576
31,8,0.23157894736842105,0.9674231476317482
19,9,0.31052631578947365,0.9674228116944404
17,11,0.3368421052631579,0.9674225877627306
12,2,0.6,0.9674224924559031
20,2,0.1,0.9674223660688264
25,1,0.17894736842105263,0.9674220854333552
13,14,0.49473684210526314,0.9674219267385398
6,13,0.5210526315789473,0.9674218850320535
5,12,0.46842105263157896,0.9674217102396948
28,4,0.12631578947368421,0.9674214847578575
26,5,0.20526315789473684,0.9674210927704161
18,6,0.20526315789473684,0.9674210123589215
28,14,0.44210526315789467,0.9674208587441936
25,2,0.20526315789473684,0.9674205482406492
13,11,0.4157894736842105,0.967420431757814
17,9,0.31052631578947365,0.9674203690515141
14,11,0.3894736842105263,0.9674203607623216
14,4,0.3368421052631579,0.9674203601073456
6,5,0.6,0.9674202743575057
6,7,0.5736842105263158,0.9674201242043973
13,9,0.3894736842105263,0.9674197403610353
11,11,0.49473684210526314,0.9674196553632816
25,13,0.4157894736842105,0.9674196513455151
34,10,0.3631578947368421,0.9674196145594524
21,2,0.12631578947368421,0.9674194077359997
25,8,0.23157894736842105,0.9674191437631102
33,9,0.31052631578947365,0.9674191142951848
19,12,0.3894736842105263,0.9674190616458397
28,8,0.20526315789473684,0.9674186460450219
15,9,0.3631578947368421,0.9674184441867419
16,3,0.2578947368421053,0.9674180505873661
14,6,0.3368421052631579,0.9674172969848872
24,9,0.28421052631578947,0.9674172426488814
23,13,0.4157894736842105,0.9674168782325431
16,13,0.4157894736842105,0.9674168671548778
26,3,0.1,0.9674159151868437
24,2,0.17894736842105263,0.9674155470761993
23,10,0.31052631578947365,0.9674152500772994
11,5,0.49473684210526314,0.9674151542341356
26,9,0.28421052631578947,0.9674150131383834
34,7,0.23157894736842105,0.9674147615981524
23,5,0.20526315789473684,0.9674141513037722
5,9,0.5473684210526315,0.9674140816075614
30,3,0.1,0.9674138917167411
11,9,0.49473684210526314,0.9674136260885395
15,3,0.2578947368421053,0.9674133956845089
9,13,0.5473684210526315,0.9674130852786496
24,7,0.23157894736842105,0.9674126441436923
27,9,0.23157894736842105,0.9674119466938536
12,11,0.44210526315789467,0.9674116959088405
21,14,0.49473684210526314,0.9674114352884808
32,2,0.17894736842105263,0.9674113444080834
25,10,0.31052631578947365,0.9674112644661425
17,12,0.3368421052631579,0.9674108905065838
22,11,0.31052631578947365,0.9674108488487276
20,10,0.3368421052631579,0.9674106392546212
10,14,0.5210526315789473,0.9674105775391759
10,10,0.49473684210526314,0.9674104951972592
33,3,0.1,0.9674103906664188
25,5,0.20526315789473684,0.9674102525259083
13,2,0.31052631578947365,0.9674102513940848
19,13,0.46842105263157896,0.9674101914670483
29,12,0.3368421052631579,0.9674100086663365
18,3,0.23157894736842105,0.9674098572645712
19,14,0.5210526315789473,0.967409554251944
14,14,0.46842105263157896,0.9674095056281572
34,5,0.15263157894736842,0.9674093788739515
8,9,0.49473684210526314,0.9674090950099871
8,5,0.5736842105263158,0.9674088693734498
32,7,0.20526315789473684,0.9674081698075478
21,5,0.20526315789473684,0.9674081125347204
29,9,0.28421052631578947,0.9674073993189972
26,12,0.3368421052631579,0.9674072348771291
26,8,0.23157894736842105,0.967406878205511
14,13,0.4157894736842105,0.9674068057596323
32,12,0.3631578947368421,0.9674066603870758
22,9,0.2578947368421053,0.9674061819845995
6,12,0.49473684210526314,0.9674061504750706
9,9,0.46842105263157896,0.9674060793335307
24,13,0.4157894736842105,0.9674059776638022
22,5,0.20526315789473684,0.9674054104491586
30,11,0.3368421052631579,0.9674053991929897
26,4,0.17894736842105263,0.9674053507828739
12,3,0.49473684210526314,0.9674051506804735
29,10,0.3368421052631579,0.967404931851289
29,5,0.15263157894736842,0.9674048954633275
28,9,0.23157894736842105,0.96740440193179
6,14,0.5473684210526315,0.9674041249445403
12,4,0.5473684210526315,0.967403950684552
13,7,0.3894736842105263,0.9674039204866638
28,13,0.4157894736842105,0.9674038763216879
15,12,0.3631578947368421,0.967403603942937
32,8,0.23157894736842105,0.9674035309413358
24,14,0.44210526315789467,0.9674030251869916
10,8,0.46842105263157896,0.9674024733887341
17,8,0.2578947368421053,0.9674023442598726
25,6,0.17894736842105263,0.9674022145907988
28,6,0.12631578947368421,0.9674021985536198
32,3,0.17894736842105263,0.96740200536258
15,14,0.46842105263157896,0.9674019585550953
18,8,0.2578947368421053,0.967401441091505
